346	AUD	Janet	Alvarez	2011-01-24	1	3399.00	2796053059
312	USD	Jeremy	Murphy	2011-01-25	1	3578.00	0c6289cb7d
310	USD	Aaron	Collins	2011-01-25	1	3578.00	14e99bff41
313	USD	Katelyn	Allen	2011-01-25	1	3578.00	cff9ce66c4
342	GBP	Armando	Navarro	2011-01-25	1	699.00	29e44128cb
338	USD	Marcel	Truempy	2011-01-25	1	699.00	0fc53d16a9
313	AUD	Levi	Sai	2011-01-25	1	3578.00	2bf0c17092
348	AUD	Rob	Verhoff	2011-01-25	1	3374.00	f987c68fda
338	AUD	Anthony	Walker	2011-01-25	1	699.00	6addd4c7cb
310	USD	Miguel	Martinez	2011-01-26	1	3578.00	149f779576
310	USD	Jack	Edwards	2011-01-26	1	3578.00	865d4ff199
311	AUD	Raul	Sharma	2011-01-26	1	3578.00	a8ec9a345c
349	AUD	Jill	Jimenez	2011-01-26	1	3374.00	660f8098e5
310	GBP	Isaiah	Cox	2011-01-26	1	3578.00	a79168f2bb
310	CAD	Arianna	Flores	2011-01-27	1	3578.00	4e2424ed4e
348	FRF	Ramon	Zheng	2011-01-27	1	3374.00	cd02c04c78
348	CAD	Sara	James	2011-01-27	1	3374.00	0197c738d9
324	CAD	Isabella	Green	2011-01-27	1	699.00	3971c518b2
350	AUD	Shannon	Carlson	2011-01-27	1	3374.00	d5cb15b552
313	USD	Miranda	Alexander	2011-01-28	1	3578.00	15a4bd2fae
311	USD	Jennifer	Young	2011-01-28	1	3578.00	5ea85ab6ec
326	FRF	Misty	Yuan	2011-01-28	1	699.00	f1ee9a449e
314	DEM	Craig	Jiménez	2011-01-28	1	3578.00	5c6072f861
312	AUD	Jaime	Sutton	2011-01-28	1	3578.00	2cd4acd1be
313	CAD	Paige	Morris	2011-01-29	1	3578.00	474919d2cb
314	FRF	Brandi	Gill	2011-01-29	1	3578.00	29f9c13a87
313	USD	Justin	Taylor	2011-01-29	1	3578.00	f43de17ae2
313	AUD	Ariana	Stewart	2011-01-29	1	3578.00	8eb25d9474
310	DEM	Mitchell	Jai	2011-01-29	1	3578.00	0b1f0cb517
312	USD	Rachel	Foster	2011-01-30	1	3578.00	34942117bd
310	FRF	Kaitlyn	Henderson	2011-01-30	1	3578.00	c327fb3696
314	AUD	Shane	Raman	2011-01-30	1	3578.00	335b4942fa
351	AUD	Gilbert	Raje	2011-01-31	1	3374.00	e056d3560d
314	AUD	Stacey	Gao	2011-01-31	1	3578.00	3150ef0eb2
313	AUD	Elijah	Li	2011-01-31	1	3578.00	ca55a15875
322	AUD	Gloria	Diaz	2011-01-31	1	699.00	18b8cf92db
312	USD	Philip	Gomez	2011-02-01	1	3578.00	3f421cb38a
314	AUD	Alan	Xu	2011-02-01	1	3578.00	1a4e8f3fd7
347	AUD	Theresa	Ramos	2011-02-01	1	3399.00	1963cacf48
346	AUD	Ebony	Gonzalez	2011-02-01	1	3399.00	a476bb0eae
334	GBP	Virginia	Srini	2011-02-02	1	699.00	5b2d2a5765
311	USD	Carrie	Gill	2011-02-02	1	3578.00	2299284d8e
312	AUD	Kendra	Rubio	2011-02-02	1	3578.00	120eb401d6
310	AUD	Kristine	Alonso	2011-02-02	1	3578.00	3bd5b15f67
312	AUD	Emily	Jones	2011-02-02	1	3578.00	d419b801f5
336	AUD	Sharon	Sharma	2011-02-02	1	699.00	bc1bbb5d9c
314	GBP	Marie	Sanz	2011-02-03	1	3578.00	b931a318ae
310	AUD	Jessie	Ortega	2011-02-03	1	3578.00	2d04ee68fe
338	USD	Natalie	Hernandez	2011-02-03	1	699.00	eb240653ef
344	AUD	Deanna	Munoz	2011-02-03	1	3399.00	6504cc0871
310	AUD	Kristi	Arthur	2011-02-03	1	3578.00	3b075c44b2
313	AUD	Lawrence	Romero	2011-02-03	1	3578.00	b71971c968
310	AUD	Suzanne	Lu	2011-02-03	1	3578.00	48cd7c9053
345	AUD	Jaclyn	Lu	2011-02-03	1	3399.00	ce835227fa
310	USD	Sophia	Hall	2011-02-04	1	3578.00	dda4a0394a
311	USD	Rachel	Robinson	2011-02-04	1	3578.00	f91cef3647
311	AUD	Claudia	Zeng	2011-02-04	1	3578.00	a9ab373d73
312	AUD	Renee	Romero	2011-02-04	1	3578.00	ecc07413e9
342	GBP	Colleen	Chavez	2011-02-05	1	699.00	8459775c4d
311	GBP	Virginia	Mehta	2011-02-05	1	3578.00	b3f70a5ac4
314	GBP	Andre	Sara	2011-02-05	1	3578.00	57373cf8a9
344	AUD	Bethany	Yuan	2011-02-05	1	3399.00	d31a213fbf
313	USD	Amanda	Wood	2011-02-06	1	3578.00	00ba6a8bb6
312	AUD	Ashlee	Raje	2011-02-06	1	3578.00	23d591f4e4
348	AUD	Wendy	Dominguez	2011-02-06	1	3374.00	1f78ccbe0a
349	AUD	Christine	Yuan	2011-02-06	1	3374.00	ac52446dd6
311	USD	Kari	Navarro	2011-02-07	1	3578.00	d441ef194a
312	USD	Logan	Williams	2011-02-07	1	3578.00	6d0c9619b1
314	AUD	Robin	Dominguez	2011-02-07	1	3578.00	01f4dfe4ac
312	AUD	Krista	Moreno	2011-02-07	1	3578.00	ef9c645142
351	AUD	Diana	Hernandez	2011-02-07	1	3374.00	add5337f49
347	AUD	Marc	Martin	2011-02-07	1	3399.00	e94616cbfa
313	USD	Jack	Mitchell	2011-02-08	1	3578.00	d0127762c8
313	USD	Olivia	Bennett	2011-02-08	1	3578.00	14abfd6329
310	USD	Trevor	Ross	2011-02-08	1	3578.00	4b94c0c769
311	AUD	Joel	Perez	2011-02-08	1	3578.00	2d3ac83b1c
314	AUD	Alvin	She	2011-02-08	1	3578.00	b427a14454
314	CAD	Thomas	Roberts	2011-02-09	1	3578.00	a00dcfc7a9
312	USD	Xavier	Lee	2011-02-09	1	3578.00	00e29ac26b
312	GBP	Mario	Xie	2011-02-09	1	3578.00	4b8fe65026
312	DEM	Paula	Ortega	2011-02-09	1	3578.00	fa28f0b326
310	USD	Gabrielle	Turner	2011-02-09	1	3578.00	9bccb84fef
312	AUD	Denise	Sanchez	2011-02-09	1	3578.00	ee39209ac0
310	USD	Jason	Gonzalez	2011-02-10	1	3578.00	3e40325b13
322	USD	Anna	Price	2011-02-10	1	699.00	2a2f9cb680
351	AUD	Jeremy	Powell	2011-02-10	1	3374.00	6c56064b5b
314	AUD	Sophia	Nelson	2011-02-10	1	3578.00	0c19ae424c
342	AUD	Mario	Shan	2011-02-10	1	699.00	672fded89c
314	USD	Christopher	Martin	2011-02-11	1	3578.00	bf7306e396
311	DEM	Brad	Sharma	2011-02-11	1	3578.00	1cc8d36432
313	DEM	Cara	Liang	2011-02-11	1	3578.00	9ef62681d3
310	USD	Ian	Morris	2011-02-11	1	3578.00	fdbc3c68a9
310	USD	Joseph	Brown	2011-02-12	1	3578.00	eecc615d06
344	GBP	Alexis	Coleman	2011-02-12	1	3399.00	d1e9a2827f
312	USD	Kaitlyn	Foster	2011-02-12	1	3578.00	a7c64e356e
344	USD	Melanie	Ross	2011-02-12	1	3399.00	4b39618d21
310	AUD	Lee	Blanco	2011-02-12	1	3578.00	669387c4a0
311	AUD	Dennis	Ye	2011-02-12	1	3578.00	c6ae045e4c
314	AUD	Savannah	Scott	2011-02-14	1	3578.00	0e020dac75
314	USD	Olivia	Jackson	2011-02-15	1	3578.00	e135759efa
312	CAD	Dalton	Brown	2011-02-15	1	3578.00	a91ff6ecf9
310	USD	Mary	Howard	2011-02-15	1	3578.00	d8f87709d8
310	USD	Jason	Lopez	2011-02-15	1	3578.00	234d18273e
348	AUD	Jaime	Nath	2011-02-15	1	3374.00	fc9a672ea3
311	USD	Jay	Sanchez	2011-02-15	1	3578.00	669a4c046e
311	USD	Samantha	Ross	2011-02-16	1	3578.00	23d4ad62cf
313	USD	Jimmy	Navarro	2011-02-16	1	3578.00	cb0ce6a257
336	USD	Melanie	Foster	2011-02-16	1	699.00	4956cbdcfb
342	DEM	Kelli	Chen	2011-02-16	1	699.00	c1e5def710
310	USD	Kyle	Lopez	2011-02-16	1	3578.00	49ef867a6c
334	CAD	Miranda	Price	2011-02-16	1	699.00	98a3487562
310	AUD	Lacey	Guo	2011-02-16	1	3578.00	534336030c
320	AUD	Trisha	Lu	2011-02-16	1	699.00	5f5c17fe0d
312	USD	Angel	Carter	2011-02-17	1	3578.00	0c27c4c050
314	USD	Alexandria	Brooks	2011-02-17	1	3578.00	ecb6c37945
310	GBP	Jan	Watson	2011-02-17	1	3578.00	a3862991f3
310	DEM	Lindsay	Luo	2011-02-17	1	3578.00	89cf6723c9
349	AUD	Heidi	Lopez	2011-02-17	1	3374.00	f0aad77206
312	AUD	Bryan	Stewart	2011-02-17	1	3578.00	6ebdc241a5
313	USD	Andrea	Sanders	2011-02-18	1	3578.00	72f50c20fb
311	GBP	Dominic	Gonzalez	2011-02-18	1	3578.00	ff4c43e37b
350	GBP	Claudia	Zhou	2011-02-18	1	3374.00	09bcf64685
310	USD	Jack	Young	2011-02-18	1	3578.00	f91382cf33
350	USD	Noah	King	2011-02-18	1	3374.00	ba7a699265
310	AUD	Laura	Zheng	2011-02-18	1	3578.00	7ec122b47d
311	AUD	Dalton	Lee	2011-02-18	1	3578.00	89dcd48bf6
348	AUD	Denise	Stone	2011-02-18	1	3374.00	ee3b92ec14
313	CAD	Alisha	Ye	2011-02-19	1	3578.00	b926eb4a79
349	CAD	Gabrielle	Long	2011-02-19	1	3374.00	c478543938
314	AUD	Rosa	Lu	2011-02-19	1	3578.00	dabff9978f
314	AUD	Kellie	Sanz	2011-02-19	1	3578.00	dfb293c88c
310	AUD	Derek	Goel	2011-02-19	1	3578.00	d283404df6
310	CAD	Lucas	Collins	2011-02-20	1	3578.00	9cd38ed962
312	AUD	Natasha	Gutierrez	2011-02-20	1	3578.00	7ae01233bb
350	AUD	Alan	Zheng	2011-02-20	1	3374.00	e5099ce5c6
311	FRF	Randall	Dominguez	2011-02-21	1	3578.00	d205b8748a
313	GBP	Teresa	Ramos	2011-02-21	1	3578.00	48a55ddfcf
344	GBP	Robin	Alvarez	2011-02-21	1	3399.00	4b3131a8a7
314	AUD	Ethan	Coleman	2011-02-21	1	3578.00	71c0d9b1e5
313	AUD	Patricia	Raman	2011-02-21	1	3578.00	c9bd01caa8
312	AUD	Derrick	Serrano	2011-02-21	1	3578.00	a610776671
310	AUD	Preston	Sai	2011-02-21	1	3578.00	75cfaefb4b
328	AUD	Edwin	Xu	2011-02-21	1	699.00	981a3b5d9e
344	USD	Jessica	Lewis	2011-02-21	1	3399.00	f81f7c5e29
342	FRF	Mayra	Perez	2011-02-22	1	699.00	b88c04104f
351	AUD	Carl	Andersen	2011-02-22	1	3374.00	fe56e72bac
313	AUD	Mitchell	Pal	2011-02-22	1	3578.00	f662303525
313	GBP	Warren	Goel	2011-02-23	1	3578.00	ea3e21a0ef
311	GBP	Sandra	Li	2011-02-23	1	3578.00	6ee50d7c32
314	GBP	Claudia	Gao	2011-02-23	1	3578.00	516f202935
344	FRF	Alisha	Zhang	2011-02-23	1	3399.00	105fd92ccc
313	USD	Tamara	Nath	2011-02-23	1	3578.00	959d0e2ac7
344	USD	Brianna	Simmons	2011-02-23	1	3399.00	f9d9fcece5
314	AUD	Tony	Nara	2011-02-23	1	3578.00	35efdb6749
314	DEM	Vanessa	Henderson	2011-02-24	1	3578.00	2fb7345216
310	AUD	Cristina	Xie	2011-02-24	1	3578.00	a0296b375d
310	GBP	Ariana	Bailey	2011-02-25	1	3578.00	251286e5a5
314	AUD	Evan	King	2011-02-25	1	3578.00	4b899522ba
338	DEM	Nancy	Srini	2011-02-26	1	699.00	a28f22858f
314	DEM	Sharon	Kumar	2011-02-26	1	3578.00	770d49aac0
310	DEM	Phillip	Rana	2011-02-26	1	3578.00	b6ad47bb08
314	DEM	Lori	Ramos	2011-02-26	1	3578.00	585939b81e
338	USD	Natalie	Rogers	2011-02-26	1	699.00	5d171bf324
350	AUD	Michele	Nath	2011-02-26	1	3374.00	3f5b9f5c62
313	AUD	Tabitha	Gomez	2011-02-26	1	3578.00	9563861b7d
342	AUD	Karl	Rai	2011-02-26	1	699.00	ffd2691af6
310	USD	Ryan	Lal	2011-02-27	1	3578.00	fcb39f7f19
310	USD	Rebecca	Wright	2011-02-27	1	3578.00	a223d3329f
344	GBP	Anne	Hernandez	2011-02-27	1	3399.00	ed5413933c
310	CAD	Richard	Bailey	2011-02-27	1	3578.00	cdb404f8ef
310	USD	Xavier	Roberts	2011-02-27	1	3578.00	b69865e256
344	USD	Carlos	Carter	2011-02-27	1	3399.00	a1b7abd33c
310	AUD	Krystal	Lu	2011-02-27	1	3578.00	f5e220446e
313	DEM	Ashlee	Xu	2011-02-28	1	3578.00	c9db59d14d
349	FRF	Shannon	Dominguez	2011-02-28	1	3374.00	790188cf34
349	CAD	Lucas	Mitchell	2011-02-28	1	3374.00	58cb5aa331
313	AUD	Paula	Romero	2011-02-28	1	3578.00	29606f5fbf
311	AUD	Ronnie	Zhang	2011-02-28	1	3578.00	661fe0eca8
351	AUD	Adam	Flores	2011-02-28	1	3374.00	632e9bc3b8
310	GBP	Allen	Lopez	2011-03-01	1	3578.00	4f94c781f6
310	USD	Gabrielle	Hall	2011-03-01	1	3578.00	758bbb6a67
311	CAD	Lucas	Martin	2011-03-01	1	3578.00	c605ef6bea
314	AUD	Michelle	Cox	2011-03-01	1	3578.00	d696cb80d2
310	GBP	Jaime	Shen	2011-03-02	1	3578.00	b3e6f10c6b
311	GBP	Charles	Taylor	2011-03-02	1	3578.00	9ab93bb145
311	FRF	Brandi	Ruiz	2011-03-02	1	3578.00	82d9d6211a
313	DEM	Shaun	Deng	2011-03-02	1	3578.00	a843384a5c
313	CAD	Jake	Zukowski	2011-03-02	1	3578.00	df9313595b
313	USD	Brandon	Jones	2011-03-02	1	3578.00	cef0cf3241
312	AUD	Tammy	Raji	2011-03-02	1	3578.00	36769542fb
310	AUD	Amy	Ma	2011-03-02	1	3578.00	0291ce9a3e
313	AUD	Alejandro	Wang	2011-03-02	1	3578.00	d73c3ed19d
310	AUD	Alan	Zhu	2011-03-02	1	3578.00	0516bf64e2
310	USD	Charles	Moore	2011-03-03	1	3578.00	a2cd7639a1
312	AUD	Dale	Chande	2011-03-03	1	3578.00	5e5ebccc0c
312	AUD	Carolyn	Munoz	2011-03-03	1	3578.00	65d5c9b78a
328	AUD	Zachary	Wilson	2011-03-03	1	699.00	a62211576d
346	GBP	Nicole	Brown	2011-03-04	1	3399.00	55cd4ddf21
312	USD	Jacqueline	Ward	2011-03-04	1	3578.00	8e8a146e72
311	USD	Katherine	Rodriguez	2011-03-04	1	3578.00	1c6cac85d8
313	USD	Todd	Zhu	2011-03-04	1	3578.00	0df560edaf
346	USD	Jack	Collins	2011-03-04	1	3399.00	0f9894f2ee
314	AUD	Willie	She	2011-03-04	1	3578.00	64ac452943
311	DEM	Anne	Rubio	2011-03-05	1	3578.00	ac635e72f7
311	USD	Fernando	Turner	2011-03-05	1	3578.00	32a3664a61
312	USD	Jenny	Wagner	2011-03-05	1	3578.00	3cefa3f8c1
314	GBP	Michele	Perez	2011-03-06	1	3578.00	60a70e6321
311	USD	Eric	Alexander	2011-03-06	1	3578.00	62d9bdb9ed
314	USD	Taylor	Davis	2011-03-06	1	3578.00	5035e881d1
310	USD	Marshall	Lal	2011-03-06	1	3578.00	8946b783a0
313	AUD	Cedric	Chen	2011-03-06	1	3578.00	5d9e8832a6
338	USD	Kevin	Adams	2011-03-06	1	699.00	e351dafad6
314	AUD	Deborah	Kumar	2011-03-06	1	3578.00	ab02744103
313	FRF	Victor	Romero	2011-03-07	1	3578.00	52f1c449be
311	USD	Billy	Alvarez	2011-03-07	1	3578.00	f86ebbc4ce
314	USD	Nicole	Howard	2011-03-07	1	3578.00	603a92f7e7
313	USD	Savannah	Evans	2011-03-07	1	3578.00	f6c5d68364
338	USD	Gabrielle	Mitchell	2011-03-07	1	699.00	b83c51f0af
312	GBP	Spencer	Griffin	2011-03-08	1	3578.00	7457dacfd6
311	AUD	Maria	Watson	2011-03-08	1	3578.00	f4c1fc29bc
313	AUD	Micah	Wu	2011-03-08	1	3578.00	f3bce1ac30
314	FRF	Virginia	Sara	2011-03-09	1	3578.00	792786f5fd
350	GBP	Jerome	Romero	2011-03-09	1	3374.00	70a16c00e5
312	USD	Jennifer	Barnes	2011-03-09	1	3578.00	0685dbc46f
350	USD	Morgan	Edwards	2011-03-09	1	3374.00	b1a921607e
347	AUD	Marc	Diaz	2011-03-09	1	3399.00	ce48cb3e17
312	AUD	Ruth	Arun	2011-03-09	1	3578.00	53dae812f9
310	AUD	Jaclyn	Ferrier	2011-03-09	1	3578.00	5a5d716c1a
310	USD	Clarence	Luo	2011-03-10	1	3578.00	b311885f2f
314	AUD	Michael	Moore	2011-03-10	1	3578.00	e69b2aef0e
310	AUD	Deanna	Mehta	2011-03-10	1	3578.00	dd0b15682d
347	USD	Reginald	Munoz	2011-03-12	1	3399.00	855452155a
313	AUD	Christy	Zheng	2011-03-12	1	3578.00	c68575a9e0
334	GBP	Theodore	Ruiz	2011-03-13	1	699.00	0e4f1694d4
322	GBP	Clarence	Nara	2011-03-13	1	699.00	c6498022cf
348	AUD	Todd	Gao	2011-03-13	1	3374.00	cfb1cbffc6
310	AUD	Alicia	Beck	2011-03-13	1	3578.00	a0ee0507bf
312	DEM	Benjamin	Jackson	2011-03-14	1	3578.00	44205dde9f
312	USD	Gabrielle	Coleman	2011-03-14	1	3578.00	46458987dc
310	AUD	Stephanie	Gray	2011-03-14	1	3578.00	3e1947b368
313	AUD	Carl	Goel	2011-03-14	1	3578.00	3e1779be52
314	AUD	Victor	Sanz	2011-03-14	1	3578.00	387c41266d
312	USD	Alexandra	Stewart	2011-03-15	1	3578.00	12cb7fab5f
310	USD	Connor	Chen	2011-03-15	1	3578.00	629a6ce851
313	AUD	Trisha	Wang	2011-03-15	1	3578.00	cc6fb2c647
311	AUD	Mayra	Kovar	2011-03-15	1	3578.00	2bcfefe6e7
313	FRF	Calvin	Deng	2011-03-16	1	3578.00	bb34693965
311	USD	Tamara	Yang	2011-03-16	1	3578.00	493131cd46
312	USD	William	Miller	2011-03-16	1	3578.00	5d539a274e
336	USD	Kyle	Diaz	2011-03-16	1	699.00	931a623ae7
312	AUD	Clayton	Deng	2011-03-16	1	3578.00	3bfdc1f0c8
347	GBP	Shannon	Liu	2011-03-17	1	3399.00	ed33fa5f53
313	USD	Bruce	Ward	2011-03-17	1	3578.00	deaa127202
347	USD	Alyssa	Wood	2011-03-17	1	3399.00	9c078c5bdc
311	AUD	Darren	Rana	2011-03-17	1	3578.00	bd940e22ed
310	GBP	Logan	Wright	2011-03-18	1	3578.00	e216b672fe
313	USD	Katherine	Patterson	2011-03-18	1	3578.00	c244dc59e7
312	USD	Isabella	Johnson	2011-03-18	1	3578.00	292cf206c5
